order_id,customer_name,customer_email,order_date,updated_at,status,currency,amount
ORD-100153,Jessica Harris,jessica.harris2855@example.com,05 Jul 2025,2025-07-05T00:22:50Z,refunded,USD,-337.28
ORD-107450,Mark Öztürk,mark.ozturk173@mail.test,25 Jun 2026,2026-06-25T02:56:57Z,completed,USD,1365.21
ORD-108154,François Moore,françois.moore1433@example.com,13 Apr 2026,2026-04-13T16:34:47Z,completed,USD,"1,811.19"
ORD-104705,美玲 Taylor,美玲.taylor3707@mail.test,16 Sep 2025,2025-09-16T03:41:19Z,completed,USD,2465.60
ORD-108100,James Martinez,james.martinez2789@mail.test,29 May 2026,2026-05-29T01:57:53Z,shipped,USD,$319.38
ORD-102327,Nancy Brown,nancy.brown7051@shop.example,2026-01-13,2026-01-13T00:16:58Z,completed,EUR,"2,196.40"
ORD-103993,Jennifer Taylor,jennifer.taylor6008@mail.test,23 Apr 2026,2026-04-23T13:41:08Z,completed,USD,"2,234.36"
ORD-105993,Jessica Nováková,jessica.novakova5390@shop.example,2025-11-19,2025-11-19T06:55:10Z,shipped,USD,"$1,355.67"
ORD-102677,Élodie 陳,elodie.陳131@mail.test,03/15/2026,2026-03-15T06:58:00Z,shipped,USD,$591.57
ORD-100202,Jennifer Češka,jennifer.češka1109@shop.example,14 Apr 2026,2026-04-14T05:42:42Z,refunded,USD,1431.27
ORD-103148,José Moore,jose.moore5005@example.com,2025-08-04,2025-08-04T21:12:50Z,pending,USD,379.33
ORD-104977,Nancy Müller,nancy.muller2827@shop.example,12 Apr 2026,2026-04-12T14:39:09Z,completed,USD,401.71
ORD-106473,Karen Brown,karen.brown5525@example.com,05/17/2026,2026-05-17T11:29:39Z,cancelled,USD,"1,838.78"
ORD-109407,健太 Thomas,健太.THoMaS3552@ACme.Test,2026-06-12,2026-06-12T00:35:32Z,completed,USD,"1,282.04"
ORD-104057,Nguyễn Johnson,nguyễn.johnson3452@shop.example,23 Sep 2025,2025-09-23T14:10:36Z,shipped,USD,1281.85
ORD-108314,Joseph Thomas,joseph.thomas6938@example.com,02/18/2026,2026-02-18T06:52:15Z,completed,USD,1632.12
ORD-104077,Karen Davis,karen.davis6584@mail.test,05/09/2026,2026-05-09T07:28:49Z,shipped,USD,"$2,432.32"
ORD-104230,Nancy Miller,nancy.mIlLER6984@MaIl.teST,2026-03-21,2026-03-21T19:08:09Z,cancelled,EUR,"2,081.37"
ORD-103743,Betty White,betty.white7212@shop.example,19 Oct 2025,2025-10-19T02:57:06Z,shipped,USD,"2,067.83"
ORD-107268,Søren Jones,sOREn.jONes6497@exampLe.com,2025-09-18,2025-09-18T18:00:06Z,completed,USD,203.36
ORD-102290,Robert García,robert.garcia317@acme.test,08/02/2025,2025-08-02T13:34:01Z,refunded,USD,-$215.72
ORD-101329,Élodie Garcia,elodie.garcia7318@example.com,2025-08-09,2025-08-09T17:34:54Z,shipped,USD,$676.27
ORD-101958,Søren Öztürk,soren.ozturk2054@shop.example,2025-11-02,2025-11-02T22:57:15Z,pending,USD,"$1,740.94"
ORD-102079,Daniel Martin,daniel.martin3152@acme.test,09/04/2025,2025-09-04T12:11:24Z,refunded,USD,8.95
ORD-107859,Lisa Johnson,lisa.johnson7795@mail.test,2026-02-10,2026-02-10T00:45:21Z,completed,EUR,2388.59
ORD-107546,François Smith,françois.smith8931@mail.test,12 Mar 2026,2026-03-12T13:43:14Z,pending,EUR,403.38
ORD-103903,Chris Brown,chris.brown9287@acme.test,08 Feb 2026,2026-02-08T01:11:37Z,completed,USD,447.69
ORD-104857,Elizabeth Moore,elizabeth.moore914@mail.test,06 Sep 2025,2025-09-06T09:15:01Z,completed,EUR,344.24
ORD-108889,Joseph Anderson,joseph.anderson2873@shop.example,09/15/2025,2025-09-15T16:04:32Z,completed,USD,2311.79
ORD-101972,美玲 Müller,美玲.muller2744@acme.test,08/24/2025,2025-08-24T18:56:20Z,pending,EUR,1462.55
ORD-101683,Søren Miller,soren.miller8832@acme.test,2026-04-03,2026-04-03T02:44:12Z,shipped,EUR,"1,658.72"
ORD-109292,Élodie 陳,elodie.陳8932@acme.test,2026-03-20,2026-03-20T17:59:26Z,completed,USD,1142.17
ORD-101012,François Anderson,françois.anderson4607@mail.test,08 Jan 2026,2026-01-08T19:09:46Z,pending,USD,1842.51
ORD-108287,Élodie Moore,elodie.moore7738@example.com,28 May 2026,2026-05-28T15:03:04Z,shipped,USD,57.95
ORD-108431,Søren Clark,soren.clark976@mail.test,06/27/2026,2026-06-27T16:11:03Z,completed,USD,$701.89
ORD-108674,Lisa Clark,lisa.clark9408@mail.test,01/18/2026,2026-01-18T17:29:37Z,shipped,EUR,"2,152.03"
ORD-103064,Anthony Müller,anthony.muller1673@acme.test,29 Oct 2025,2025-10-29T09:02:23Z,completed,EUR,972.21
ORD-100222,Renée Češka,renee.češka2103@shop.example,11 Sep 2025,2025-09-11T20:04:28Z,refunded,USD,"$2,050.41"
ORD-103765,Sarah Smith,sarah.smith880@mail.test,12/08/2025,2025-12-08T21:34:05Z,shipped,USD,2480.68
ORD-103062,Łukasz Nováková,łukasz.nOVakova5886@MAil.teSt,14 Nov 2025,2025-11-14T12:09:32Z,completed,USD,$994.83
ORD-101824,Patricia King,patricia.king5929@example.com,01 Sep 2025,2025-09-01T04:30:59Z,shipped,USD,"$1,466.52"
ORD-108547,James Taylor,james.taylor7069@example.com,26 Dec 2025,2025-12-26T10:58:50Z,pending,USD,"$1,273.90"
ORD-106539,Björn Hall,bjorn.hall2309@example.com,2026-03-24,2026-03-24T07:32:27Z,completed,USD,$897.24
ORD-103874,Nguyễn Lee,nguyễn.lee5185@example.com,02 Aug 2025,2025-08-02T11:37:13Z,completed,USD,"$2,225.29"
ORD-107742,David Garcia,david.garcia5279@shop.example,01 Nov 2025,2025-11-01T03:31:14Z,pending,USD,"2,466.80"
ORD-103826,美玲 White,美玲.white7919@example.com,07/06/2025,2025-07-06T05:02:39Z,shipped,USD,$891.06
ORD-102358,James 陳,james.陳9507@mail.test,08/13/2025,2025-08-13T05:36:59Z,shipped,USD,"1,339.23"
ORD-107535,Jennifer Jackson,jennifer.jackson612@mail.test,24 Nov 2025,2025-11-24T06:13:08Z,refunded,USD,-$763.43
ORD-100704,Jessica Håkonsen,jessica.hakonsen7840@example.com,03/23/2026,2026-03-23T06:08:21Z,pending,USD,2288.61
ORD-109161,Joseph Nováková,joseph.novakova3195@example.com,23 Feb 2026,2026-02-23T17:37:36Z,pending,USD,2284.23
ORD-108144,David Lewis,daViD.lewIS8941@shOP.eXAmplE,2025-07-16,2025-07-16T09:42:21Z,cancelled,USD,"$1,695.79"
ORD-101072,Søren Davis,soren.davis7448@shop.example,2026-04-16,2026-04-16T06:44:47Z,completed,USD,"$1,236.99"
ORD-104723,Matthew Garcia,matThEW.gArCia7290@sHOP.exampLe,2025-11-07,2025-11-07T02:01:37Z,shipped,USD,494.70
ORD-103589,Susan Lewis,susan.lewis8240@mail.test,11/07/2025,2025-11-07T09:41:20Z,refunded,EUR,"1,813.62"
ORD-100565,Jennifer Müller,jennifer.muller5914@example.com,10/21/2025,2025-10-21T15:59:56Z,shipped,USD,"$1,095.39"
ORD-101951,William Müller,wIllIaM.MuLLEr5798@EXampLe.cOm,02/04/2026,2026-02-04T14:45:12Z,pending,USD,964.85
ORD-103331,Nguyễn Öztürk,nguyễn.ozturk8228@mail.test,2025-12-22,2025-12-22T08:05:49Z,completed,USD,$716.58
ORD-107571,Linda Martin,linda.martin5013@mail.test,2025-09-11,2025-09-11T08:49:21Z,completed,USD,910.21
ORD-105652,Jessica Young,jessica.young9506@acme.test,05/23/2026,2026-05-23T02:35:50Z,pending,USD,"$1,639.93"
ORD-103351,John Allen,john.allen3657@acme.test,21 Jun 2026,2026-06-21T16:25:40Z,cancelled,USD,1239.78
ORD-109324,Joseph White,JosEPh.wHIte8838@ShoP.exaMPlE,2026-01-13,2026-01-13T11:03:18Z,completed,USD,"$2,345.60"
ORD-107180,David Rodriguez,david.rodriguez6840@mail.test,22 Nov 2025,2025-11-22T07:41:05Z,completed,USD,$586.05
ORD-100233,Betty Öztürk,betty.ozturk3945@acme.test,10 Feb 2026,2026-02-10T15:01:05Z,refunded,USD,-930.09
ORD-106093,Joseph Miller,joseph.miller862@shop.example,05/15/2026,2026-05-15T05:25:49Z,shipped,EUR,1144.84
ORD-101572,Mary Nováková,mary.novakova7245@acme.test,14 Feb 2026,2026-02-14T16:21:20Z,shipped,USD,"1,849.06"
ORD-100898,Karen King,KaReN.kInG9362@AcMe.TeSt,2025-10-15,2025-10-15T01:35:49Z,completed,USD,672.23
ORD-101821,James Thomas,James.tHomaS2101@sHop.EXamplE,08/26/2025,2025-08-26T23:47:41Z,pending,USD,"2,163.73"
ORD-102430,Sarah Rodriguez,sarah.rodriguez5227@example.com,10 Feb 2026,2026-02-10T21:20:16Z,completed,USD,"$1,590.90"
ORD-100166,Anthony Young,anthony.young5586@acme.test,07/03/2025,2025-07-03T23:33:13Z,refunded,USD,821.93
ORD-109236,José King,JOSE.kInG8505@mAil.Test,12 Oct 2025,2025-10-12T02:33:46Z,completed,USD,"2,000.04"
ORD-107943,Mark Češka,mark.češka2843@shop.example,05/23/2026,2026-05-23T01:52:27Z,refunded,EUR,-1125.96
ORD-104787,John Martinez,john.martinez7612@mail.test,01/11/2026,2026-01-11T17:47:18Z,completed,USD,"$2,158.32"
ORD-102851,Sarah Allen,sarah.allen1254@acme.test,07 Mar 2026,2026-03-07T23:28:50Z,completed,USD,"$1,181.18"
ORD-107259,Thomas Jones,thomas.jones6066@example.com,2025-08-06,2025-08-06T18:17:59Z,completed,EUR,"1,618.85"
ORD-105155,Mary Håkonsen,mary.hakonsen2528@example.com,17 May 2026,2026-05-17T03:43:05Z,refunded,USD,-1424.94
ORD-107962,Chris Anderson,chris.anderson1350@shop.example,2026-02-04,2026-02-04T19:06:31Z,shipped,USD,"1,640.76"
ORD-102397,Michael Češka,michael.češka9370@acme.test,15 Jul 2025,2025-07-15T19:26:26Z,completed,USD,"$1,991.25"
ORD-104880,美玲 Martin,美玲.martin5130@example.com,05/17/2026,2026-05-17T00:50:41Z,shipped,USD,97.80
ORD-109545,Nguyễn Thomas,nguyễn.thomas1732@mail.test,04/20/2026,2026-04-20T21:45:48Z,pending,USD,"1,638.89"
ORD-105470,John Harris,john.harris5469@shop.example,2025-09-11,2025-09-11T03:05:32Z,completed,USD,2493.02
ORD-104841,Matthew Miller,MatThEW.milLEr2142@ACMe.teST,22 Nov 2025,2025-11-22T20:46:14Z,shipped,USD,2424.55
ORD-101143,Sarah Martinez,sarah.martinez7079@mail.test,22 Mar 2026,2026-03-22T17:09:05Z,shipped,EUR,578.72
ORD-103723,Linda King,linda.king5839@shop.example,2025-11-19,2025-11-19T06:56:53Z,shipped,USD,390.92
ORD-101956,Lisa Hall,lisa.hall545@example.com,19 May 2026,2026-05-19T10:09:02Z,completed,USD,1497.63
ORD-104843,Chris 陳,chris.陳2761@mail.test,2025-09-27,2025-09-27T23:15:21Z,completed,USD,2436.64
ORD-105168,Robert Brown,robert.brown9789@mail.test,2025-10-21,2025-10-21T15:08:32Z,completed,USD,"2,148.15"
ORD-103304,Mary Jackson,mary.jackson8646@shop.example,26 Jun 2026,2026-06-26T08:54:57Z,shipped,USD,499.97
ORD-100687,Élodie Öztürk,elodie.ozturk7606@mail.test,2025-08-17,2025-08-17T03:39:23Z,pending,USD,$729.63
ORD-101191,Thomas Smith,thomas.smith5029@example.com,04/09/2026,2026-04-09T11:17:42Z,shipped,USD,698.41
ORD-101553,Mark Wilson,mark.wilson9814@mail.test,2025-09-16,2025-09-16T19:50:32Z,shipped,USD,201.75
ORD-107290,Robert Moore,robert.moore7691@example.com,2025-10-09,2025-10-09T11:25:22Z,cancelled,USD,"$1,197.02"
ORD-108500,Barbara Anderson,barbara.anderson1981@mail.test,18 Apr 2026,2026-04-18T07:39:10Z,shipped,USD,366.99
ORD-104297,Susan Miller,susan.miller7865@mail.test,02/02/2026,2026-02-02T23:36:19Z,completed,USD,931.04
ORD-106463,Jennifer García,jennifer.garcia9138@mail.test,12/11/2025,2025-12-11T20:43:59Z,completed,USD,"$2,019.19"
ORD-106292,Mary Martinez,mary.martinez3164@mail.test,2026-01-31,2026-01-31T18:24:08Z,completed,USD,84.45
ORD-106424,Chris Hall,chris.hall6466@example.com,02 Mar 2026,2026-03-02T20:40:53Z,completed,USD,"$1,668.81"
ORD-105150,Chris Garcia,Chris.gArcia675@mAiL.TesT,2026-03-07,2026-03-07T01:35:08Z,completed,USD,1068.22
ORD-104737,Anthony Hall,anthony.hall3454@shop.example,02 Jul 2025,2025-07-02T15:18:04Z,cancelled,USD,68.44
ORD-101921,William Jones,william.jones5919@acme.test,07/25/2025,2025-07-25T18:23:59Z,completed,USD,313.74
ORD-106149,James Håkonsen,james.hakonsen6132@example.com,07/28/2025,2025-07-28T05:57:08Z,completed,USD,"$1,985.39"
ORD-102855,Zoë King,zoe.king285@shop.example,06 Jun 2026,2026-06-06T18:45:11Z,completed,USD,"$1,788.65"
ORD-108845,Björn Taylor,bjorn.taylor9621@example.com,2025-11-15,2025-11-15T00:15:16Z,pending,USD,814.09
ORD-107694,Robert Brown,robert.brown7844@acme.test,01/05/2026,2026-01-05T18:20:32Z,completed,USD,2408.64
ORD-101803,Chris Jackson,chris.jackson9356@example.com,2026-02-08,2026-02-08T05:51:25Z,completed,USD,"$1,519.16"
ORD-101190,Sarah Garcia,sarah.garcia8894@mail.test,09/30/2025,2025-09-30T00:17:51Z,completed,USD,106.20
ORD-101604,Søren Jones,soren.jones933@shop.example,03 Nov 2025,2025-11-03T07:10:39Z,completed,USD,408.82
ORD-103061,Sarah Miller,sarah.miller9309@acme.test,01 Oct 2025,2025-10-01T15:44:45Z,shipped,USD,$828.37
ORD-102373,Mary Jackson,mary.jackson7476@example.com,18 Jul 2025,2025-07-18T01:33:08Z,completed,USD,$464.35
ORD-104007,James Müller,james.muller1109@example.com,10/12/2025,2025-10-12T08:47:16Z,shipped,EUR,1221.49
ORD-106078,Lisa Young,lisa.young9262@mail.test,10/17/2025,2025-10-17T07:16:59Z,completed,USD,"1,579.42"
ORD-100175,Linda Češka,linda.češka5725@mail.test,2025-12-25,2025-12-25T05:04:32Z,refunded,USD,2151.82
ORD-104536,Jennifer Jones,jennifer.jones7111@mail.test,16 Sep 2025,2025-09-16T17:36:56Z,pending,USD,$147.46
ORD-106319,Barbara Hall,barbara.hall8064@mail.test,06/27/2026,2026-06-27T07:13:11Z,completed,USD,2093.41
ORD-103872,Mary Clark,mary.clark8175@shop.example,2026-04-17,2026-04-17T05:37:14Z,completed,USD,2156.66
ORD-103319,Renée Walker,renee.walker2826@shop.example,03/08/2026,2026-03-08T01:48:36Z,pending,USD,"2,412.30"
ORD-109846,Joseph Lewis,z@example.com,2026-02-10,2026-02-10T10:00:00Z
ORD-108055,Mónica Nováková,monica.novakova2069@acme.test,01/01/2026,2026-01-01T12:31:00Z,completed,USD,339.09
ORD-104983,Barbara Garcia,barbara.garcia1643@example.com,10/31/2025,2025-10-31T11:15:15Z,completed,USD,"$1,835.04"
ORD-105323,Linda Jones,linda.jones5752@acme.test,07/04/2025,2025-07-04T07:06:47Z,completed,USD,545.64
ORD-100274,Patricia Jackson,patricia.jackson6591@example.com,07/15/2025,2025-07-15T19:43:45Z,refunded,USD,-1419.94
ORD-109194,Søren Davis,soren.davis8723@shop.example,01/02/2026,2026-01-02T12:59:45Z,refunded,USD,1639.79
ORD-100455,Mark Williams,mark.williams7382@example.com,2025-10-23,2025-10-23T10:06:48Z,completed,USD,1326.72
ORD-103070,Robert Davis,robert.davis2499@example.com,2025-08-10,2025-08-10T11:02:14Z,completed,USD,"$1,544.20"
ORD-101126,Richard Thompson,RiChArd.ThomPsOn6598@maIL.tEsT,05/13/2026,2026-05-13T23:59:27Z,completed,USD,"1,597.38"
ORD-105233,Daniel Clark,daniel.clark5058@mail.test,2025-10-07,2025-10-07T21:58:37Z,completed,USD,"1,780.21"
ORD-103079,Patricia Müller,patriCia.mUlleR448@shOP.Example,22 Dec 2025,2025-12-22T15:38:17Z,completed,USD,"2,462.23"
ORD-107398,Richard Thompson,rIchARd.tHoMPSOn9158@acME.TESt,04/19/2026,2026-04-19T02:41:56Z,pending,USD,"$2,100.12"
ORD-108967,Thomas Taylor,thomas.taylor3232@example.com,08/21/2025,2025-08-21T08:23:44Z,shipped,EUR,"1,114.48"
ORD-106958,Jennifer Martinez,jennifer.martinez2331@shop.example,2026-06-03,2026-06-03T23:50:32Z,completed,USD,452.11
ORD-101688,Anthony Davis,anthony.davis6767@mail.test,2026-03-09,2026-03-09T16:09:25Z,completed,USD,$602.28
ORD-109391,Jennifer Martin,jennifer.martin2633@mail.test,02/10/2026,2026-02-10T01:49:42Z,shipped,EUR,102.23
ORD-103757,John Davis,john.davis7081@example.com,11 Sep 2025,2025-09-11T21:24:57Z,completed,USD,"2,454.13"
ORD-108640,Karen Williams,karen.williams1429@shop.example,2025-11-15,2025-11-15T19:46:58Z,cancelled,USD,"1,360.39"
ORD-104104,Joseph Rodriguez,joseph.rodriguez4321@mail.test,05 Sep 2025,2025-09-05T10:13:37Z,completed,USD,1296.16
ORD-106917,Patricia García,patricia.garcia8862@shop.example,2025-08-05,2025-08-05T11:21:44Z,completed,USD,310.91
ORD-105788,Michael García,michael.garcia6116@example.com,11/19/2025,2025-11-19T08:58:07Z,cancelled,USD,$620.27
ORD-103556,Karen Håkonsen,karen.hakonsen5179@example.com,2026-05-29,2026-05-29T02:20:45Z,completed,USD,$504.02
ORD-108035,Robert Johnson,robert.johnson8924@shop.example,01/08/2026,2026-01-08T20:07:47Z,completed,USD,"1,597.25"
ORD-105541,Karen Harris,karen.harris3011@mail.test,2026-06-07,2026-06-07T10:05:47Z,shipped,USD,562.16
ORD-104493,Zoë Williams,zoe.williams8412@acme.test,20 Feb 2026,2026-02-20T16:03:16Z,shipped,USD,"$2,227.22"
ORD-107182,健太 Harris,健太.harris3074@mail.test,02/14/2026,2026-02-14T20:17:39Z,completed,USD,"1,913.53"
ORD-100287,Richard Clark,ricHard.ClarK6224@mAIL.TeSt,04/24/2026,2026-04-24T13:18:09Z,refunded,USD,649.16
ORD-103209,Betty García,betty.garcia8743@acme.test,10/28/2025,2025-10-28T14:50:27Z,completed,USD,992.55
ORD-103807,Karen Lee,kArEN.lee9199@exaMPLe.cOM,01/26/2026,2026-01-26T02:14:42Z,cancelled,USD,1724.07
ORD-105756,Łukasz Miller,łuKasZ.milLeR282@mAiL.test,2025-11-25,2025-11-25T15:45:01Z,completed,USD,254.20
ORD-102887,Anthony Brown,anthony.brown2097@acme.test,04/20/2026,2026-04-20T07:04:13Z,refunded,EUR,-1555.78
ORD-106010,Jessica Smith,jessica.smith9378@example.com,29 Oct 2025,2025-10-29T10:36:23Z,completed,USD,1919.66
ORD-109392,James Smith,james.smith2847@acme.test,26 Nov 2025,2025-11-26T06:14:45Z,completed,USD,$83.51
ORD-108217,Lisa Jones,lisa.jones3374@acme.test,10/10/2025,2025-10-10T11:50:49Z,shipped,USD,"$1,328.11"
ORD-108274,Chris Thompson,chris.thompson7581@shop.example,2026-02-01,2026-02-01T19:37:45Z,completed,EUR,672.73
ORD-104001,Nancy Müller,nancy.muller2495@acme.test,10 Aug 2025,2025-08-10T00:34:40Z,completed,USD,204.10
ORD-104348,Jessica Clark,jessica.clark3011@shop.example,13 Feb 2026,2026-02-13T21:26:13Z,completed,USD,880.46
ORD-100837,Lisa Martin,lisa.martin2029@shop.example,03/04/2026,2026-03-04T23:03:53Z,completed,USD,332.02
ORD-106053,美玲 Nováková,美玲.novakova4193@mail.test,12/10/2025,2025-12-10T14:00:59Z,pending,USD,"1,712.31"
ORD-105373,Zoë Češka,zoe.češka6431@acme.test,2026-06-30,2026-06-30T06:08:48Z,shipped,USD,1735.88
ORD-101405,Chris Garcia,chris.garcia3684@shop.example,01/04/2026,2026-01-04T23:52:56Z,completed,EUR,"1,441.51"
ORD-101219,François Clark,françois.clark7430@shop.example,2025-10-24,2025-10-24T02:20:10Z,shipped,USD,"2,041.97"
ORD-108356,Joseph Nováková,joseph.novakova9828@shop.example,07/10/2025,2025-07-10T04:53:26Z,shipped,USD,1816.17
ORD-102215,Elizabeth Jackson,elizabeth.jackson8102@mail.test,07/19/2025,2025-07-19T02:24:36Z,completed,USD,2185.17
ORD-107965,Thomas Walker,thomas.walker796@example.com,08 Apr 2026,2026-04-08T08:59:30Z,completed,USD,1419.36
ORD-104569,James Öztürk,james.ozturk509@acme.test,03/18/2026,2026-03-18T19:37:43Z,shipped,EUR,"2,353.46"
ORD-105940,Thomas Lee,thomas.lee9611@shop.example,04/18/2026,2026-04-18T23:26:54Z,completed,USD,219.58
ORD-107952,Zoë Müller,zoe.muller4371@acme.test,2026-03-12,2026-03-12T11:53:49Z,shipped,USD,2249.76
ORD-107873,Mary Harris,mary.harris8820@mail.test,2025-12-26,2025-12-26T10:09:09Z,completed,USD,617.47
ORD-107533,Matthew Češka,matthew.češka7237@example.com,2025-12-21,2025-12-21T12:17:57Z,completed,USD,$103.84
ORD-102967,Mark Öztürk,mark.ozturk934@acme.test,2026-06-01,2026-06-01T06:02:22Z,refunded,USD,-344.65
ORD-103229,Mark Clark,mark.clark8495@shop.example,07/31/2025,2025-07-31T14:01:42Z,completed,USD,613.34
ORD-104415,James Thompson,james.thompson7660@shop.example,08 May 2026,2026-05-08T15:23:39Z,refunded,USD,"-1,670.80"
ORD-106159,Björn Williams,bjorn.williams7108@mail.test,30 Sep 2025,2025-09-30T07:22:05Z,completed,EUR,795.56
ORD-103636,Élodie Davis,elodie.davis8454@mail.test,05/06/2026,2026-05-06T06:40:52Z,completed,EUR,"2,082.36"
ORD-100752,José Müller,jose.muller539@example.com,15 Jan 2026,2026-01-15T10:54:24Z,completed,USD,2048.10
ORD-107001,Michael García,michael.garcia6997@acme.test,2025-11-24,2025-11-24T17:22:07Z,completed,USD,2106.00
ORD-107316,José Lewis,jose.lewis3898@shop.example,05/20/2026,2026-05-20T19:22:20Z,pending,USD,954.82
ORD-101913,John King,john.king6389@acme.test,2025-08-11,2025-08-11T00:57:44Z,completed,EUR,39.18
ORD-106209,Betty Davis,betty.davis6123@mail.test,2026-03-24,2026-03-24T23:34:43Z,completed,EUR,"1,122.76"
ORD-100371,José Müller,jose.muller6661@shop.example,04 Apr 2026,2026-04-04T04:06:10Z,completed,USD,2024.39
ORD-106804,Sandra Thomas,sandra.thomas2953@example.com,01/29/2026,2026-01-29T05:54:17Z,cancelled,USD,"$1,980.35"
ORD-109250,Łukasz Håkonsen,łukasz.hakonsen5577@acme.test,03/13/2026,2026-03-13T17:03:18Z,completed,USD,349.45
ORD-102243,Sandra Moore,sandra.moore3693@shop.example,2026-03-05,2026-03-05T14:15:00Z,completed,USD,758.66
ORD-104243,Renée Williams,renee.williams3085@example.com,2025-07-01,2025-07-01T23:31:47Z,completed,USD,$254.01
ORD-101872,健太 Martin,健太.martin808@shop.example,29 Jun 2026,2026-06-29T02:20:21Z,completed,USD,"1,898.67"
ORD-104041,健太 Davis,健太.davis8038@mail.test,2025-08-18,2025-08-18T04:53:49Z,pending,USD,"$2,227.62"
ORD-100495,William García,wiLLiaM.GArcIa3769@maIL.TeSt,2026-02-20,2026-02-20T00:32:56Z,completed,USD,559.47
ORD-100102,Patricia Thompson,patricia.thompson8043@mail.test,18 Jun 2026,2026-06-18T04:17:02Z,completed,GBP,273.92
ORD-104882,William Young,william.young4833@example.com,12/09/2025,2025-12-09T23:46:14Z,cancelled,USD,158.76
ORD-102433,David Walker,david.walker2021@mail.test,13 Dec 2025,2025-12-13T12:10:55Z,completed,USD,830.48
ORD-103599,Thomas Hall,thomas.hall2361@mail.test,09/04/2025,2025-09-04T07:21:45Z,shipped,USD,15.39
ORD-105864,Mark Wilson,mark.wilson7692@example.com,2025-09-15,2025-09-15T16:21:25Z,cancelled,USD,1034.37
ORD-103352,美玲 Håkonsen,美玲.hakonsen4041@acme.test,28 Aug 2025,2025-08-28T09:53:36Z,completed,USD,"1,903.33"
ORD-106871,Mónica Garcia,monicA.gArciA7582@AcmE.teSt,2025-09-06,2025-09-06T23:27:20Z,completed,USD,1698.39
ORD-108522,Matthew Young,matthew.young4541@shop.example,13 Oct 2025,2025-10-13T10:07:39Z,completed,USD,$23.44
ORD-101093,Jennifer Hall,jennifer.hall2139@example.com,01 Sep 2025,2025-09-01T19:45:34Z,cancelled,USD,"$2,043.40"
ORD-101823,William Thomas,william.thomas4250@example.com,12 Mar 2026,2026-03-12T12:19:48Z,cancelled,USD,"2,045.84"
ORD-103511,Linda King,linda.king3335@mail.test,12/30/2025,2025-12-30T13:51:11Z,completed,USD,"$1,729.97"
ORD-108064,Michael Håkonsen,michael.hakonsen298@mail.test,07 Jun 2026,2026-06-07T21:43:12Z,pending,EUR,"2,230.72"
ORD-103876,James Young,james.young5853@mail.test,04/21/2026,2026-04-21T12:27:45Z,completed,USD,"$2,409.51"
ORD-104630,Søren Davis,soren.davis9201@acme.test,10 Oct 2025,2025-10-10T02:12:22Z,completed,EUR,289.82
ORD-109281,Søren Nováková,soren.novakova9184@example.com,04/03/2026,2026-04-03T21:02:32Z,cancelled,USD,1072.96
ORD-109682,Betty Harris,betty.harris3349@example.com,2026-03-04,2026-03-04T02:32:18Z,refunded,USD,"-2,304.40"
ORD-100379,Mark Taylor,mark.taylor8908@mail.test,03 Jul 2025,2025-07-03T08:24:08Z,pending,USD,"$2,054.74"
ORD-105170,Susan Johnson,susan.johnson2595@mail.test,14 Apr 2026,2026-04-14T20:47:13Z,completed,USD,1130.69
ORD-104878,William Walker,william.walker1693@shop.example,2025-07-24,2025-07-24T05:21:52Z,pending,USD,$167.79
ORD-106472,Barbara Johnson,barbara.johnson9121@mail.test,12/04/2025,2025-12-04T23:27:35Z,cancelled,USD,$387.60
ORD-109527,François Öztürk,françois.ozturk2468@acme.test,2026-02-15,2026-02-15T04:59:39Z,completed,USD,2382.50
ORD-100254,John Anderson,john.anderson2881@acme.test,05/19/2026,2026-05-19T07:34:47Z,refunded,USD,-$100.26
ORD-107007,Lisa Moore,lisa.moore2595@shop.example,31 Jul 2025,2025-07-31T09:26:47Z,completed,USD,166.95
ORD-108890,Barbara King,barbAra.kinG1329@MaIl.Test,12/07/2025,2025-12-07T03:31:56Z,completed,USD,"$2,268.64"
ORD-107267,Richard White,richard.white9080@shop.example,27 May 2026,2026-05-27T05:18:10Z,refunded,EUR,1809.29
ORD-107872,Mary Wilson,mary.wilson5714@mail.test,2026-03-18,2026-03-18T14:32:08Z,cancelled,USD,1130.84
ORD-101229,Nancy Williams,nancy.williams7335@shop.example,09 Jul 2025,2025-07-09T15:46:14Z,completed,USD,441.56
ORD-100535,Nguyễn Allen,nguyễn.allen7290@shop.example,21 Dec 2025,2025-12-21T09:45:17Z,pending,USD,1965.56
ORD-100911,Richard Jones,richard.jones4651@acme.test,20 Jun 2026,2026-06-20T15:01:11Z,completed,USD,"1,379.67"
ORD-103505,Björn White,bjorn.white7567@acme.test,29 Dec 2025,2025-12-29T11:38:18Z,refunded,USD,2221.30
ORD-104724,美玲 Clark,美玲.clark2951@acme.test,2026-03-31,2026-03-31T00:43:54Z,pending,USD,640.04
ORD-108939,Michael Garcia,michael.garcia8383@mail.test,20 Mar 2026,2026-03-20T06:40:36Z,completed,EUR,1473.81
ORD-100577,Joseph Martinez,joseph.martinez6437@example.com,19 Mar 2026,2026-03-19T04:20:32Z,cancelled,USD,"$1,512.99"
ORD-106036,Sandra Harris,sandra.harris8345@shop.example,2026-01-07,2026-01-07T01:55:49Z,completed,USD,"1,135.11"
